,CELL_ID,CELL_TYPE,CELL_CLASS
60,61,Tumor 2 (Ki67 Proliferating),Tumor
63,64,Tumor 3,Tumor
20,21,Tumor 3,Tumor
1,2,Tumor 2 (Ki67 Proliferating),Tumor
18,19,Tumor 2 (Ki67 Proliferating),Tumor
139,140,Tumor 4,Tumor
135,136,Tumor 4,Tumor
118,119,Tumor 4,Tumor
94,95,Tumor 4,Tumor
87,88,Tumor 3,Tumor
69,70,Tumor 3,Tumor
89,90,Tumor 2 (Ki67 Proliferating),Tumor
102,103,Tumor 3,Tumor
59,60,Tumor 3,Tumor
109,110,Tumor 2 (Ki67 Proliferating),Tumor
56,57,Tumor 3,Tumor
68,69,Tumor 4,Tumor
