,CELL_ID,CELL_TYPE,CELL_CLASS
980,981,Tumor 4,Tumor
533,534,Tumor 4,Tumor
531,532,Tumor 1,Tumor
693,694,Tumor 7,Tumor
671,672,Tumor 3,Tumor
703,704,Tumor 2 (Ki67 Proliferating),Tumor
728,729,Tumor 7,Tumor
1509,1510,Tumor 1,Tumor
1467,1468,Tumor 5,Tumor
1481,1482,Tumor 1,Tumor
1457,1458,Tumor 5,Tumor
1442,1443,Tumor 5,Tumor
1490,1491,Tumor 1,Tumor
1487,1488,Tumor 7,Tumor
624,625,Tumor 4,Tumor
872,873,Tumor 4,Tumor
897,898,Tumor 4,Tumor
855,856,Tumor 4,Tumor
826,827,Tumor 4,Tumor
970,971,Tumor 4,Tumor
933,934,Tumor 4,Tumor
947,948,Tumor 4,Tumor
993,994,Tumor 4,Tumor
1008,1009,Tumor 4,Tumor
731,732,Tumor 7,Tumor
748,749,Tumor 7,Tumor
719,720,Tumor 7,Tumor
782,783,Tumor 4,Tumor
806,807,Tumor 4,Tumor
744,745,Tumor 4,Tumor
801,802,Tumor 4,Tumor
606,607,Tumor 4,Tumor
