,CELL_ID,CELL_TYPE,CELL_CLASS
1052,1053,Tumor 7,Tumor
1062,1063,Tumor 7,Tumor
1078,1079,Tumor 7,Tumor
130,131,Tumor 1,Tumor
224,225,Tumor 7,Tumor
236,237,Tumor 3,Tumor
245,246,Tumor 1,Tumor
233,234,Tumor 7,Tumor
180,181,Tumor 1,Tumor
386,387,Tumor 4,Tumor
367,368,Tumor 7,Tumor
410,411,Tumor 1,Tumor
409,410,Tumor 1,Tumor
590,591,Tumor 1,Tumor
599,600,Tumor 7,Tumor
461,462,Tumor 3,Tumor
563,564,Tumor 6 / DC,Tumor
567,568,Tumor 7,Tumor
557,558,Tumor 7,Tumor
427,428,Tumor 7,Tumor
366,367,Tumor 1,Tumor
383,384,Tumor 3,Tumor
101,102,Tumor 3,Tumor
1088,1089,Tumor 4,Tumor
1267,1268,Tumor 2 (Ki67 Proliferating),Tumor
1258,1259,Tumor 3,Tumor
1290,1291,Tumor 2 (Ki67 Proliferating),Tumor
1246,1247,Tumor 7,Tumor
1262,1263,Tumor 3,Tumor
1305,1306,Tumor 7,Tumor
1175,1176,Tumor 2 (Ki67 Proliferating),Tumor
1156,1157,Tumor 7,Tumor
1161,1162,Tumor 4,Tumor
1225,1226,Tumor 4,Tumor
1231,1232,Tumor 1,Tumor
1204,1205,Tumor 7,Tumor
1164,1165,Tumor 4,Tumor
958,959,Tumor 7,Tumor
932,933,Tumor 1,Tumor
888,889,Tumor 7,Tumor
884,885,Tumor 7,Tumor
890,891,Tumor 1,Tumor
105,106,Tumor 1,Tumor
118,119,Tumor 3,Tumor
95,96,Tumor 3,Tumor
120,121,Tumor 7,Tumor
102,103,Tumor 1,Tumor
72,73,Tumor 4,Tumor
129,130,Tumor 4,Tumor
433,434,Tumor 6 / DC,Tumor
489,490,Tumor 5,Tumor
444,445,Tumor 1,Tumor
411,412,Tumor 1,Tumor
419,420,Tumor 3,Tumor
343,344,Tumor 6 / DC,Tumor
368,369,Tumor 7,Tumor
505,506,Tumor 7,Tumor
506,507,Tumor 6 / DC,Tumor
486,487,Tumor 3,Tumor
490,491,Tumor 7,Tumor
121,122,Tumor 7,Tumor
67,68,Tumor 3,Tumor
73,74,Tumor 1,Tumor
64,65,Tumor 3,Tumor
54,55,Tumor 1,Tumor
43,44,Tumor 3,Tumor
55,56,Tumor 6 / DC,Tumor
38,39,Tumor 4,Tumor
1057,1058,Tumor 4,Tumor
1079,1080,Tumor 3,Tumor
1063,1064,Tumor 7,Tumor
1072,1073,Tumor 3,Tumor
1058,1059,Tumor 6 / DC,Tumor
465,466,Tumor 4,Tumor
476,477,Tumor 7,Tumor
485,486,Tumor 7,Tumor
511,512,Tumor 1,Tumor
442,443,Tumor 1,Tumor
451,452,Tumor 1,Tumor
428,429,Tumor 1,Tumor
412,413,Tumor 6 / DC,Tumor
97,98,Tumor 3,Tumor
109,110,Tumor 3,Tumor
92,93,Tumor 1,Tumor
78,79,Tumor 4,Tumor
81,82,Tumor 4,Tumor
106,107,Tumor 3,Tumor
69,70,Tumor 4,Tumor
123,124,Tumor 3,Tumor
407,408,Tumor 1,Tumor
424,425,Tumor 7,Tumor
399,400,Tumor 1,Tumor
376,377,Tumor 3,Tumor
369,370,Tumor 7,Tumor
380,381,Tumor 1,Tumor
