,CELL_ID,CELL_TYPE,CELL_CLASS
420,421,Tumor 4,Tumor
264,265,Tumor 4,Tumor
220,221,Tumor 4,Tumor
96,97,Tumor 2 (Ki67 Proliferating),Tumor
179,180,Tumor 1,Tumor
148,149,Tumor 1,Tumor
125,126,Tumor 4,Tumor
456,457,Tumor 2 (Ki67 Proliferating),Tumor
483,484,Tumor 4,Tumor
593,594,Tumor 4,Tumor
600,601,Tumor 4,Tumor
633,634,Tumor 4,Tumor
354,355,Tumor 2 (Ki67 Proliferating),Tumor
380,381,Tumor 3,Tumor
409,410,Tumor 2 (Ki67 Proliferating),Tumor
426,427,Tumor 4,Tumor
389,390,Tumor 7,Tumor
610,611,Tumor 4,Tumor
559,560,Tumor 4,Tumor
581,582,Tumor 4,Tumor
631,632,Tumor 4,Tumor
715,716,Tumor 4,Tumor
705,706,Tumor 4,Tumor
1025,1026,Tumor 2 (Ki67 Proliferating),Tumor
1007,1008,Tumor 2 (Ki67 Proliferating),Tumor
994,995,Tumor 2 (Ki67 Proliferating),Tumor
1044,1045,Tumor 3,Tumor
1056,1057,Tumor 3,Tumor
1020,1021,Tumor 3,Tumor
1018,1019,Tumor 3,Tumor
1072,1073,Tumor 2 (Ki67 Proliferating),Tumor
857,858,Tumor 7,Tumor
1106,1107,Tumor 4,Tumor
1151,1152,Tumor 3,Tumor
1166,1167,Tumor 3,Tumor
1219,1220,Tumor 2 (Ki67 Proliferating),Tumor
1211,1212,Tumor 2 (Ki67 Proliferating),Tumor
1223,1224,Tumor 4,Tumor
1043,1044,Tumor 2 (Ki67 Proliferating),Tumor
1359,1360,Tumor 3,Tumor
1299,1300,Tumor 4,Tumor
1316,1317,Tumor 4,Tumor
1279,1280,Tumor 4,Tumor
1323,1324,Tumor 4,Tumor
1237,1238,Tumor 2 (Ki67 Proliferating),Tumor
1292,1293,Tumor 4,Tumor
1262,1263,Tumor 2 (Ki67 Proliferating),Tumor
1294,1295,Tumor 2 (Ki67 Proliferating),Tumor
1349,1350,Tumor 3,Tumor
1324,1325,Tumor 2 (Ki67 Proliferating),Tumor
1337,1338,Tumor 2 (Ki67 Proliferating),Tumor
1322,1323,Tumor 4,Tumor
1305,1306,Tumor 2 (Ki67 Proliferating),Tumor
1252,1253,Tumor 2 (Ki67 Proliferating),Tumor
1376,1377,Tumor 2 (Ki67 Proliferating),Tumor
1364,1365,Tumor 4,Tumor
1329,1330,Tumor 2 (Ki67 Proliferating),Tumor
1296,1297,Tumor 4,Tumor
1352,1353,Tumor 3,Tumor
1404,1405,Tumor 7,Tumor
1392,1393,Tumor 7,Tumor
1356,1357,Tumor 7,Tumor
1387,1388,Tumor 2 (Ki67 Proliferating),Tumor
1313,1314,Tumor 3,Tumor
1281,1282,Tumor 2 (Ki67 Proliferating),Tumor
1301,1302,Tumor 2 (Ki67 Proliferating),Tumor
1239,1240,Tumor 2 (Ki67 Proliferating),Tumor
1291,1292,Tumor 3,Tumor
1222,1223,Tumor 4,Tumor
1270,1271,Tumor 3,Tumor
122,123,Tumor 2 (Ki67 Proliferating),Tumor
145,146,Tumor 3,Tumor
164,165,Tumor 4,Tumor
172,173,Tumor 3,Tumor
150,151,Tumor 4,Tumor
112,113,Tumor 3,Tumor
124,125,Tumor 4,Tumor
108,109,Tumor 4,Tumor
94,95,Tumor 2 (Ki67 Proliferating),Tumor
187,188,Tumor 2 (Ki67 Proliferating),Tumor
1059,1060,Tumor 4,Tumor
1092,1093,Tumor 4,Tumor
1021,1022,Tumor 4,Tumor
992,993,Tumor 3,Tumor
693,694,Tumor 4,Tumor
729,730,Tumor 4,Tumor
677,678,Tumor 4,Tumor
667,668,Tumor 4,Tumor
668,669,Tumor 4,Tumor
199,200,Tumor 4,Tumor
215,216,Tumor 4,Tumor
221,222,Tumor 2 (Ki67 Proliferating),Tumor
152,153,Tumor 4,Tumor
165,166,Tumor 4,Tumor
198,199,Tumor 4,Tumor
478,479,Tumor 4,Tumor
431,432,Tumor 2 (Ki67 Proliferating),Tumor
533,534,Tumor 4,Tumor
473,474,Tumor 4,Tumor
493,494,Tumor 4,Tumor
557,558,Tumor 4,Tumor
517,518,Tumor 4,Tumor
346,347,Tumor 4,Tumor
856,857,Tumor 2 (Ki67 Proliferating),Tumor
859,860,Tumor 3,Tumor
823,824,Tumor 7,Tumor
830,831,Tumor 3,Tumor
798,799,Tumor 7,Tumor
1302,1303,Tumor 4,Tumor
1217,1218,Tumor 3,Tumor
1264,1265,Tumor 3,Tumor
1101,1102,Tumor 2 (Ki67 Proliferating),Tumor
1096,1097,Tumor 2 (Ki67 Proliferating),Tumor
1137,1138,Tumor 3,Tumor
1218,1219,Tumor 4,Tumor
1030,1031,Tumor 4,Tumor
1082,1083,Tumor 4,Tumor
1084,1085,Tumor 4,Tumor
1201,1202,Tumor 2 (Ki67 Proliferating),Tumor
1181,1182,Tumor 4,Tumor
1172,1173,Tumor 4,Tumor
1198,1199,Tumor 4,Tumor
1191,1192,Tumor 4,Tumor
1185,1186,Tumor 4,Tumor
1090,1091,Tumor 2 (Ki67 Proliferating),Tumor
1068,1069,Tumor 4,Tumor
1029,1030,Tumor 2 (Ki67 Proliferating),Tumor
1000,1001,Tumor 2 (Ki67 Proliferating),Tumor
985,986,Tumor 2 (Ki67 Proliferating),Tumor
1014,1015,Tumor 2 (Ki67 Proliferating),Tumor
1040,1041,Tumor 4,Tumor
1053,1054,Tumor 2 (Ki67 Proliferating),Tumor
1032,1033,Tumor 2 (Ki67 Proliferating),Tumor
1071,1072,Tumor 4,Tumor
1031,1032,Tumor 2 (Ki67 Proliferating),Tumor
999,1000,Tumor 2 (Ki67 Proliferating),Tumor
1066,1067,Tumor 2 (Ki67 Proliferating),Tumor
1350,1351,Tumor 2 (Ki67 Proliferating),Tumor
1327,1328,Tumor 4,Tumor
1266,1267,Tumor 2 (Ki67 Proliferating),Tumor
1242,1243,Tumor 4,Tumor
1227,1228,Tumor 2 (Ki67 Proliferating),Tumor
1231,1232,Tumor 4,Tumor
1260,1261,Tumor 4,Tumor
1257,1258,Tumor 2 (Ki67 Proliferating),Tumor
1379,1380,Tumor 2 (Ki67 Proliferating),Tumor
1348,1349,Tumor 2 (Ki67 Proliferating),Tumor
1389,1390,Tumor 2 (Ki67 Proliferating),Tumor
1398,1399,Tumor 7,Tumor
1378,1379,Tumor 2 (Ki67 Proliferating),Tumor
1420,1421,Tumor 4,Tumor
1418,1419,Tumor 3,Tumor
1366,1367,Tumor 2 (Ki67 Proliferating),Tumor
1342,1343,Tumor 2 (Ki67 Proliferating),Tumor
1360,1361,Tumor 2 (Ki67 Proliferating),Tumor
1393,1394,Tumor 3,Tumor
1397,1398,Tumor 7,Tumor
1351,1352,Tumor 7,Tumor
1369,1370,Tumor 7,Tumor
1346,1347,Tumor 7,Tumor
1357,1358,Tumor 7,Tumor
1340,1341,Tumor 7,Tumor
1395,1396,Tumor 7,Tumor
1333,1334,Tumor 3,Tumor
161,162,Tumor 4,Tumor
139,140,Tumor 4,Tumor
158,159,Tumor 2 (Ki67 Proliferating),Tumor
185,186,Tumor 2 (Ki67 Proliferating),Tumor
186,187,Tumor 2 (Ki67 Proliferating),Tumor
166,167,Tumor 3,Tumor
1027,1028,Tumor 4,Tumor
1003,1004,Tumor 3,Tumor
1028,1029,Tumor 4,Tumor
1016,1017,Tumor 4,Tumor
1041,1042,Tumor 4,Tumor
1061,1062,Tumor 4,Tumor
1176,1177,Tumor 2 (Ki67 Proliferating),Tumor
1133,1134,Tumor 4,Tumor
1202,1203,Tumor 4,Tumor
1119,1120,Tumor 2 (Ki67 Proliferating),Tumor
1277,1278,Tumor 2 (Ki67 Proliferating),Tumor
1278,1279,Tumor 2 (Ki67 Proliferating),Tumor
1254,1255,Tumor 2 (Ki67 Proliferating),Tumor
1105,1106,Tumor 4,Tumor
936,937,Tumor 4,Tumor
906,907,Tumor 4,Tumor
1039,1040,Tumor 2 (Ki67 Proliferating),Tumor
1060,1061,Tumor 4,Tumor
1074,1075,Tumor 4,Tumor
1042,1043,Tumor 4,Tumor
1038,1039,Tumor 4,Tumor
1062,1063,Tumor 3,Tumor
1331,1332,Tumor 2 (Ki67 Proliferating),Tumor
1289,1290,Tumor 2 (Ki67 Proliferating),Tumor
1269,1270,Tumor 4,Tumor
1250,1251,Tumor 4,Tumor
1325,1326,Tumor 6 / DC,Tumor
1290,1291,Tumor 4,Tumor
1334,1335,Tumor 3,Tumor
1338,1339,Tumor 4,Tumor
1243,1244,Tumor 4,Tumor
1215,1216,Tumor 4,Tumor
1214,1215,Tumor 4,Tumor
1206,1207,Tumor 4,Tumor
1381,1382,Tumor 3,Tumor
1373,1374,Tumor 3,Tumor
1394,1395,Tumor 3,Tumor
1374,1375,Tumor 2 (Ki67 Proliferating),Tumor
1384,1385,Tumor 3,Tumor
1204,1205,Tumor 2 (Ki67 Proliferating),Tumor
1213,1214,Tumor 2 (Ki67 Proliferating),Tumor
1187,1188,Tumor 4,Tumor
1268,1269,Tumor 3,Tumor
1286,1287,Tumor 4,Tumor
1163,1164,Tumor 4,Tumor
1203,1204,Tumor 4,Tumor
1249,1250,Tumor 3,Tumor
1153,1154,Tumor 4,Tumor
977,978,Tumor 4,Tumor
1010,1011,Tumor 4,Tumor
1017,1018,Tumor 2 (Ki67 Proliferating),Tumor
1276,1277,Tumor 4,Tumor
1263,1264,Tumor 2 (Ki67 Proliferating),Tumor
1282,1283,Tumor 2 (Ki67 Proliferating),Tumor
1246,1247,Tumor 4,Tumor
1287,1288,Tumor 2 (Ki67 Proliferating),Tumor
1304,1305,Tumor 4,Tumor
1248,1249,Tumor 2 (Ki67 Proliferating),Tumor
1236,1237,Tumor 4,Tumor
1199,1200,Tumor 2 (Ki67 Proliferating),Tumor
1247,1248,Tumor 4,Tumor
1251,1252,Tumor 4,Tumor
957,958,Tumor 4,Tumor
1013,1014,Tumor 2 (Ki67 Proliferating),Tumor
978,979,Tumor 4,Tumor
948,949,Tumor 4,Tumor
885,886,Tumor 2 (Ki67 Proliferating),Tumor
864,865,Tumor 2 (Ki67 Proliferating),Tumor
895,896,Tumor 4,Tumor
