,CELL_ID,CELL_TYPE,CELL_CLASS
1880,1881,Tumor 7,Tumor
1839,1840,Tumor 3,Tumor
1912,1913,Tumor 7,Tumor
1915,1916,Tumor 1,Tumor
1920,1921,Tumor 3,Tumor
1922,1923,Tumor 4,Tumor
1976,1977,Tumor 7,Tumor
2046,2047,Tumor 2 (Ki67 Proliferating),Tumor
2006,2007,Tumor 7,Tumor
1969,1970,Tumor 7,Tumor
1933,1934,Tumor 7,Tumor
1726,1727,Tumor 4,Tumor
1512,1513,Tumor 4,Tumor
1637,1638,Tumor 4,Tumor
1715,1716,Tumor 4,Tumor
1765,1766,Tumor 4,Tumor
1346,1347,Tumor 4,Tumor
1813,1814,Tumor 4,Tumor
1836,1837,Tumor 4,Tumor
1508,1509,Tumor 7,Tumor
1487,1488,Tumor 7,Tumor
1409,1410,Tumor 7,Tumor
1398,1399,Tumor 7,Tumor
1539,1540,Tumor 7,Tumor
2064,2065,Tumor 7,Tumor
2077,2078,Tumor 7,Tumor
2034,2035,Tumor 7,Tumor
2101,2102,Tumor 3,Tumor
2147,2148,Tumor 7,Tumor
2204,2205,Tumor 7,Tumor
2236,2237,Tumor 3,Tumor
785,786,Tumor 6 / DC,Tumor
800,801,Tumor 3,Tumor
792,793,Tumor 6 / DC,Tumor
906,907,Tumor 7,Tumor
1182,1183,Tumor 7,Tumor
1187,1188,Tumor 3,Tumor
1150,1151,Tumor 3,Tumor
1136,1137,Tumor 3,Tumor
1220,1221,Tumor 7,Tumor
1248,1249,Tumor 3,Tumor
1148,1149,Tumor 4,Tumor
1068,1069,Tumor 4,Tumor
1197,1198,Tumor 4,Tumor
1326,1327,Tumor 7,Tumor
1287,1288,Tumor 7,Tumor
1271,1272,Tumor 7,Tumor
1360,1361,Tumor 7,Tumor
1325,1326,Tumor 4,Tumor
1405,1406,Tumor 2 (Ki67 Proliferating),Tumor
1578,1579,Tumor 7,Tumor
1465,1466,Tumor 7,Tumor
1759,1760,Tumor 3,Tumor
1771,1772,Tumor 7,Tumor
1740,1741,Tumor 7,Tumor
1719,1720,Tumor 7,Tumor
1736,1737,Tumor 3,Tumor
1777,1778,Tumor 3,Tumor
1730,1731,Tumor 6 / DC,Tumor
1261,1262,Tumor 7,Tumor
1342,1343,Tumor 7,Tumor
1278,1279,Tumor 7,Tumor
1232,1233,Tumor 7,Tumor
1210,1211,Tumor 7,Tumor
1939,1940,Tumor 3,Tumor
1840,1841,Tumor 7,Tumor
1807,1808,Tumor 7,Tumor
1820,1821,Tumor 3,Tumor
1865,1866,Tumor 3,Tumor
1951,1952,Tumor 3,Tumor
1810,1811,Tumor 3,Tumor
1776,1777,Tumor 3,Tumor
1794,1795,Tumor 3,Tumor
556,557,Tumor 4,Tumor
516,517,Tumor 4,Tumor
275,276,Tumor 7,Tumor
756,757,Tumor 4,Tumor
253,254,Tumor 3,Tumor
279,280,Tumor 7,Tumor
297,298,Tumor 2 (Ki67 Proliferating),Tumor
350,351,Tumor 4,Tumor
411,412,Tumor 3,Tumor
390,391,Tumor 3,Tumor
316,317,Tumor 4,Tumor
176,177,Tumor 6 / DC,Tumor
170,171,Tumor 2 (Ki67 Proliferating),Tumor
137,138,Tumor 3,Tumor
189,190,Tumor 4,Tumor
212,213,Tumor 4,Tumor
237,238,Tumor 4,Tumor
165,166,Tumor 4,Tumor
162,163,Tumor 4,Tumor
142,143,Tumor 4,Tumor
23,24,Tumor 4,Tumor
197,198,Tumor 1,Tumor
101,102,Tumor 3,Tumor
497,498,Tumor 7,Tumor
422,423,Tumor 4,Tumor
652,653,Tumor 2 (Ki67 Proliferating),Tumor
2313,2314,Tumor 4,Tumor
1824,1825,Tumor 7,Tumor
1835,1836,Tumor 7,Tumor
1793,1794,Tumor 7,Tumor
1852,1853,Tumor 7,Tumor
1881,1882,Tumor 7,Tumor
1806,1807,Tumor 7,Tumor
1830,1831,Tumor 7,Tumor
1758,1759,Tumor 2 (Ki67 Proliferating),Tumor
1832,1833,Tumor 4,Tumor
1879,1880,Tumor 3,Tumor
1873,1874,Tumor 3,Tumor
1863,1864,Tumor 7,Tumor
1581,1582,Tumor 4,Tumor
1550,1551,Tumor 4,Tumor
1475,1476,Tumor 4,Tumor
2066,2067,Tumor 7,Tumor
2102,2103,Tumor 4,Tumor
1570,1571,Tumor 4,Tumor
1605,1606,Tumor 4,Tumor
1598,1599,Tumor 4,Tumor
1384,1385,Tumor 4,Tumor
1526,1527,Tumor 4,Tumor
1557,1558,Tumor 3,Tumor
1597,1598,Tumor 3,Tumor
1663,1664,Tumor 4,Tumor
2105,2106,Tumor 3,Tumor
2224,2225,Tumor 3,Tumor
2180,2181,Tumor 3,Tumor
2226,2227,Tumor 3,Tumor
2186,2187,Tumor 3,Tumor
2265,2266,Tumor 7,Tumor
2185,2186,Tumor 3,Tumor
2182,2183,Tumor 7,Tumor
2120,2121,Tumor 7,Tumor
2166,2167,Tumor 3,Tumor
2121,2122,Tumor 7,Tumor
2158,2159,Tumor 1,Tumor
801,802,Tumor 7,Tumor
821,822,Tumor 7,Tumor
1486,1487,Tumor 4,Tumor
1780,1781,Tumor 7,Tumor
2026,2027,Tumor 3,Tumor
1991,1992,Tumor 7,Tumor
2044,2045,Tumor 1,Tumor
2058,2059,Tumor 7,Tumor
1983,1984,Tumor 7,Tumor
1972,1973,Tumor 7,Tumor
2098,2099,Tumor 7,Tumor
2070,2071,Tumor 7,Tumor
2084,2085,Tumor 7,Tumor
1900,1901,Tumor 1,Tumor
1929,1930,Tumor 7,Tumor
1890,1891,Tumor 3,Tumor
1913,1914,Tumor 1,Tumor
1858,1859,Tumor 7,Tumor
1866,1867,Tumor 3,Tumor
1974,1975,Tumor 7,Tumor
1999,2000,Tumor 7,Tumor
2007,2008,Tumor 7,Tumor
1954,1955,Tumor 7,Tumor
366,367,Tumor 7,Tumor
325,326,Tumor 7,Tumor
333,334,Tumor 7,Tumor
582,583,Tumor 4,Tumor
132,133,Tumor 2 (Ki67 Proliferating),Tumor
146,147,Tumor 3,Tumor
141,142,Tumor 3,Tumor
129,130,Tumor 2 (Ki67 Proliferating),Tumor
111,112,Tumor 7,Tumor
446,447,Tumor 4,Tumor
633,634,Tumor 7,Tumor
392,393,Tumor 4,Tumor
372,373,Tumor 4,Tumor
2287,2288,Tumor 1,Tumor
1753,1754,Tumor 4,Tumor
1790,1791,Tumor 3,Tumor
1809,1810,Tumor 3,Tumor
1760,1761,Tumor 7,Tumor
1779,1780,Tumor 2 (Ki67 Proliferating),Tumor
1735,1736,Tumor 7,Tumor
1805,1806,Tumor 2 (Ki67 Proliferating),Tumor
1718,1719,Tumor 7,Tumor
1738,1739,Tumor 7,Tumor
1390,1391,Tumor 4,Tumor
2059,2060,Tumor 4,Tumor
1993,1994,Tumor 7,Tumor
951,952,Tumor 4,Tumor
971,972,Tumor 4,Tumor
880,881,Tumor 4,Tumor
836,837,Tumor 7,Tumor
886,887,Tumor 7,Tumor
870,871,Tumor 3,Tumor
930,931,Tumor 3,Tumor
931,932,Tumor 4,Tumor
907,908,Tumor 4,Tumor
1884,1885,Tumor 4,Tumor
1911,1912,Tumor 7,Tumor
2005,2006,Tumor 3,Tumor
2049,2050,Tumor 1,Tumor
2025,2026,Tumor 3,Tumor
2033,2034,Tumor 7,Tumor
1994,1995,Tumor 7,Tumor
2056,2057,Tumor 7,Tumor
1783,1784,Tumor 7,Tumor
1772,1773,Tumor 3,Tumor
1789,1790,Tumor 7,Tumor
789,790,Tumor 4,Tumor
668,669,Tumor 4,Tumor
609,610,Tumor 2 (Ki67 Proliferating),Tumor
603,604,Tumor 4,Tumor
675,676,Tumor 4,Tumor
145,146,Tumor 4,Tumor
136,137,Tumor 4,Tumor
433,434,Tumor 4,Tumor
514,515,Tumor 7,Tumor
589,590,Tumor 2 (Ki67 Proliferating),Tumor
580,581,Tumor 7,Tumor
626,627,Tumor 3,Tumor
552,553,Tumor 7,Tumor
605,606,Tumor 1,Tumor
520,521,Tumor 3,Tumor
653,654,Tumor 1,Tumor
459,460,Tumor 4,Tumor
432,433,Tumor 4,Tumor
426,427,Tumor 4,Tumor
416,417,Tumor 4,Tumor
2022,2023,Tumor 4,Tumor
2035,2036,Tumor 7,Tumor
2009,2010,Tumor 7,Tumor
1871,1872,Tumor 3,Tumor
1909,1910,Tumor 3,Tumor
1817,1818,Tumor 7,Tumor
1953,1954,Tumor 7,Tumor
1932,1933,Tumor 7,Tumor
1946,1947,Tumor 7,Tumor
1967,1968,Tumor 7,Tumor
1914,1915,Tumor 7,Tumor
2000,2001,Tumor 3,Tumor
1977,1978,Tumor 7,Tumor
1956,1957,Tumor 1,Tumor
1850,1851,Tumor 3,Tumor
1874,1875,Tumor 7,Tumor
1893,1894,Tumor 4,Tumor
1825,1826,Tumor 3,Tumor
1816,1817,Tumor 3,Tumor
1826,1827,Tumor 3,Tumor
485,486,Tumor 4,Tumor
661,662,Tumor 4,Tumor
622,623,Tumor 4,Tumor
728,729,Tumor 4,Tumor
519,520,Tumor 1,Tumor
484,485,Tumor 4,Tumor
551,552,Tumor 1,Tumor
576,577,Tumor 1,Tumor
538,539,Tumor 7,Tumor
548,549,Tumor 1,Tumor
583,584,Tumor 2 (Ki67 Proliferating),Tumor
615,616,Tumor 1,Tumor
532,533,Tumor 7,Tumor
