,CELL_ID,CELL_TYPE,CELL_CLASS
630,631,Tumor 4,Tumor
728,729,Tumor 4,Tumor
688,689,Tumor 4,Tumor
701,702,Tumor 4,Tumor
838,839,Tumor 4,Tumor
842,843,Tumor 4,Tumor
113,114,Tumor 4,Tumor
94,95,Tumor 4,Tumor
136,137,Tumor 4,Tumor
79,80,Tumor 3,Tumor
188,189,Tumor 4,Tumor
204,205,Tumor 4,Tumor
1744,1745,Tumor 4,Tumor
1760,1761,Tumor 4,Tumor
1718,1719,Tumor 4,Tumor
1731,1732,Tumor 4,Tumor
1839,1840,Tumor 4,Tumor
1767,1768,Tumor 4,Tumor
1851,1852,Tumor 4,Tumor
1824,1825,Tumor 4,Tumor
1940,1941,Tumor 4,Tumor
1951,1952,Tumor 4,Tumor
1540,1541,Tumor 3,Tumor
1363,1364,Tumor 7,Tumor
1315,1316,Tumor 2 (Ki67 Proliferating),Tumor
1262,1263,Tumor 7,Tumor
1301,1302,Tumor 1,Tumor
1142,1143,Tumor 4,Tumor
1020,1021,Tumor 4,Tumor
1069,1070,Tumor 4,Tumor
1019,1020,Tumor 4,Tumor
1025,1026,Tumor 2 (Ki67 Proliferating),Tumor
1895,1896,Tumor 4,Tumor
1777,1778,Tumor 3,Tumor
1934,1935,Tumor 4,Tumor
1893,1894,Tumor 4,Tumor
1880,1881,Tumor 4,Tumor
1996,1997,Tumor 4,Tumor
1971,1972,Tumor 4,Tumor
2027,2028,Tumor 4,Tumor
2056,2057,Tumor 4,Tumor
2004,2005,Tumor 4,Tumor
2038,2039,Tumor 4,Tumor
1972,1973,Tumor 4,Tumor
1949,1950,Tumor 4,Tumor
1922,1923,Tumor 4,Tumor
1910,1911,Tumor 4,Tumor
1738,1739,Tumor 4,Tumor
1764,1765,Tumor 4,Tumor
1656,1657,Tumor 4,Tumor
1648,1649,Tumor 4,Tumor
1609,1610,Tumor 4,Tumor
1663,1664,Tumor 4,Tumor
1637,1638,Tumor 4,Tumor
1588,1589,Tumor 4,Tumor
1697,1698,Tumor 4,Tumor
1090,1091,Tumor 4,Tumor
1160,1161,Tumor 4,Tumor
1165,1166,Tumor 6 / DC,Tumor
939,940,Tumor 4,Tumor
1589,1590,Tumor 4,Tumor
1459,1460,Tumor 4,Tumor
1407,1408,Tumor 6 / DC,Tumor
1456,1457,Tumor 4,Tumor
1501,1502,Tumor 4,Tumor
1136,1137,Tumor 4,Tumor
1300,1301,Tumor 4,Tumor
1298,1299,Tumor 4,Tumor
1478,1479,Tumor 4,Tumor
1489,1490,Tumor 4,Tumor
1401,1402,Tumor 7,Tumor
1582,1583,Tumor 4,Tumor
1600,1601,Tumor 7,Tumor
1041,1042,Tumor 4,Tumor
1216,1217,Tumor 4,Tumor
1257,1258,Tumor 7,Tumor
1276,1277,Tumor 7,Tumor
1322,1323,Tumor 7,Tumor
1193,1194,Tumor 4,Tumor
1535,1536,Tumor 4,Tumor
1575,1576,Tumor 4,Tumor
1520,1521,Tumor 4,Tumor
1383,1384,Tumor 6 / DC,Tumor
1342,1343,Tumor 6 / DC,Tumor
393,394,Tumor 4,Tumor
323,324,Tumor 4,Tumor
371,372,Tumor 4,Tumor
514,515,Tumor 4,Tumor
493,494,Tumor 4,Tumor
549,550,Tumor 4,Tumor
599,600,Tumor 4,Tumor
590,591,Tumor 4,Tumor
551,552,Tumor 4,Tumor
729,730,Tumor 4,Tumor
670,671,Tumor 4,Tumor
722,723,Tumor 4,Tumor
643,644,Tumor 3,Tumor
797,798,Tumor 4,Tumor
808,809,Tumor 4,Tumor
816,817,Tumor 4,Tumor
759,760,Tumor 4,Tumor
815,816,Tumor 2 (Ki67 Proliferating),Tumor
781,782,Tumor 4,Tumor
716,717,Tumor 4,Tumor
794,795,Tumor 4,Tumor
752,753,Tumor 4,Tumor
784,785,Tumor 4,Tumor
725,726,Tumor 4,Tumor
720,721,Tumor 4,Tumor
356,357,Tumor 4,Tumor
403,404,Tumor 4,Tumor
88,89,Tumor 6 / DC,Tumor
199,200,Tumor 4,Tumor
509,510,Tumor 1,Tumor
526,527,Tumor 4,Tumor
1302,1303,Tumor 4,Tumor
1618,1619,Tumor 4,Tumor
1645,1646,Tumor 4,Tumor
1712,1713,Tumor 4,Tumor
1700,1701,Tumor 3,Tumor
1143,1144,Tumor 4,Tumor
1313,1314,Tumor 3,Tumor
1420,1421,Tumor 4,Tumor
1438,1439,Tumor 3,Tumor
1392,1393,Tumor 3,Tumor
1500,1501,Tumor 4,Tumor
1333,1334,Tumor 4,Tumor
1419,1420,Tumor 4,Tumor
1412,1413,Tumor 4,Tumor
1457,1458,Tumor 4,Tumor
1464,1465,Tumor 2 (Ki67 Proliferating),Tumor
1492,1493,Tumor 4,Tumor
1447,1448,Tumor 1,Tumor
1408,1409,Tumor 4,Tumor
1391,1392,Tumor 4,Tumor
1411,1412,Tumor 4,Tumor
1389,1390,Tumor 4,Tumor
1451,1452,Tumor 4,Tumor
1526,1527,Tumor 4,Tumor
1467,1468,Tumor 7,Tumor
1583,1584,Tumor 4,Tumor
1595,1596,Tumor 7,Tumor
1617,1618,Tumor 4,Tumor
1633,1634,Tumor 4,Tumor
1650,1651,Tumor 7,Tumor
1030,1031,Tumor 4,Tumor
968,969,Tumor 4,Tumor
1044,1045,Tumor 4,Tumor
1159,1160,Tumor 4,Tumor
1147,1148,Tumor 4,Tumor
1107,1108,Tumor 4,Tumor
1184,1185,Tumor 4,Tumor
1222,1223,Tumor 4,Tumor
1248,1249,Tumor 4,Tumor
1186,1187,Tumor 4,Tumor
1212,1213,Tumor 1,Tumor
1250,1251,Tumor 5,Tumor
1263,1264,Tumor 4,Tumor
1282,1283,Tumor 4,Tumor
1062,1063,Tumor 4,Tumor
967,968,Tumor 4,Tumor
906,907,Tumor 4,Tumor
857,858,Tumor 4,Tumor
163,164,Tumor 4,Tumor
129,130,Tumor 4,Tumor
119,120,Tumor 4,Tumor
109,110,Tumor 4,Tumor
91,92,Tumor 4,Tumor
156,157,Tumor 4,Tumor
167,168,Tumor 4,Tumor
143,144,Tumor 4,Tumor
138,139,Tumor 4,Tumor
155,156,Tumor 4,Tumor
1176,1177,Tumor 4,Tumor
1180,1181,Tumor 4,Tumor
1151,1152,Tumor 4,Tumor
1135,1136,Tumor 4,Tumor
1146,1147,Tumor 1,Tumor
1104,1105,Tumor 4,Tumor
1099,1100,Tumor 4,Tumor
1374,1375,Tumor 4,Tumor
1361,1362,Tumor 4,Tumor
1418,1419,Tumor 4,Tumor
1305,1306,Tumor 7,Tumor
1335,1336,Tumor 4,Tumor
1244,1245,Tumor 4,Tumor
1280,1281,Tumor 4,Tumor
1131,1132,Tumor 4,Tumor
1236,1237,Tumor 4,Tumor
1185,1186,Tumor 7,Tumor
1367,1368,Tumor 4,Tumor
1339,1340,Tumor 4,Tumor
1399,1400,Tumor 4,Tumor
1428,1429,Tumor 4,Tumor
1678,1679,Tumor 7,Tumor
1270,1271,Tumor 4,Tumor
1269,1270,Tumor 4,Tumor
1217,1218,Tumor 4,Tumor
1195,1196,Tumor 4,Tumor
1373,1374,Tumor 4,Tumor
1429,1430,Tumor 4,Tumor
1353,1354,Tumor 4,Tumor
1310,1311,Tumor 4,Tumor
1636,1637,Tumor 4,Tumor
1544,1545,Tumor 4,Tumor
1685,1686,Tumor 4,Tumor
1249,1250,Tumor 4,Tumor
1287,1288,Tumor 4,Tumor
1308,1309,Tumor 4,Tumor
1281,1282,Tumor 4,Tumor
1557,1558,Tumor 4,Tumor
1549,1550,Tumor 4,Tumor
1613,1614,Tumor 4,Tumor
1628,1629,Tumor 4,Tumor
1577,1578,Tumor 4,Tumor
